F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
-271128,-495768,-832888,0,-604728,-698816,0,32736,-1384,-1694528,-378432,-1726272,-1439152,-651248,0,0,,320
-234520,-439472,-814912,0,-479520,-587120,0,-1522224,-1264,-1446192,-322368,-1578528,-1546896,-577096,0,0,,984
-177320,-257872,-1456056,0,-351648,-446784,0,-2602512,-1488,-1073688,-269808,-1485216,-1554592,-641576,0,0,,672
-180752,-334144,-1809584,0,-404928,-544160,0,-1538592,-1272,-1219768,-283824,-1648512,-1439152,-560976,0,0,,344
-223080,-419496,-1006656,0,-522144,-592848,0,-1505856,-1320,-1380456,-317112,-1578528,-1223664,-602888,0,0,,352
-233376,-352304,-491344,0,-538128,-518384,0,-1939608,-1440,-1292808,-313608,-1648512,-1400672,-673816,0,0,,720
-203632,-348672,-1060584,0,-452880,-529840,0,-1145760,-1216,-1256288,-283824,-1741824,-1531504,-577096,0,0,,368
-217360,-414048,-1246336,0,-439560,-564208,0,-662904,-1456,-1431584,-297840,-1360800,-1208272,-654472,0,0,,1128
-239096,-415864,-946736,0,-522144,-547024,0,-916608,-1344,-1482712,-324120,-1236384,-1362192,-609336,0,0,,1152
-213928,-337776,-1114512,0,-506160,-506928,0,-1194864,-1296,-1336632,-301344,-1726272,-1723904,-580320,0,0,,0
-196768,-308720,-1156456,0,-471528,-504064,0,-1554960,-1416,-1307416,-287328,-1687392,-1369888,-619008,0,0,,800
-203632,-346856,-928760,0,-495504,-532704,0,-2226048,-1216,-1358544,-292584,-1135296,-1108224,-560976,0,0,,0
-202488,-343224,-1024632,0,-476856,-504064,0,-2005080,-1392,-1329328,-268056,-1259712,-1493024,-628680,0,0,,832
-178464,-308720,-1198400,0,-402264,-475424,0,-1178496,-1264,-1146728,-250536,-1710720,-1600768,-541632,0,0,,0
-173888,-323248,-1102528,0,-386280,-515520,0,-1162128,-1264,-1154032,-273312,-1586304,-1385280,-535184,0,0,,0
-225368,-379544,-641144,0,-514152,-581392,0,-1129392,-1408,-1380456,-306600,-1391904,-1369888,-654472,0,0,,880
-235664,-388624,-1012648,0,-572760,-581392,0,-1571328,-1064,-1387760,-308352,-1368576,-1400672,-541632,0,0,,896
-197912,-370464,-1713712,0,-455544,-526976,0,-1947792,-1216,-1322024,-296088,-1267488,-1408368,-570648,0,0,,456
-208208,-345040,-970704,0,-444888,-501200,0,-1333992,-1192,-1307416,-303096,-1423008,-1339104,-599664,0,0,,928
-236808,-290560,-371504,0,-538128,-529840,0,-482856,-1128,-1314720,-329376,-1648512,-1316016,-631904,0,0,,472
-236808,-292376,-832888,0,-532800,-569936,0,-662904,-1352,-1424280,-359160,-1555200,-1392976,-673816,0,0,,1440
-229944,-343224,-982688,0,-492840,-567072,0,-1955976,-1104,-1482712,-364416,-1430784,-1285232,-535184,0,0,,488
-235664,-339592,-1180424,0,-503496,-509792,0,-2086920,-1224,-1409672,-339888,-1329696,-1416064,-596440,0,0,,0
-231088,-334144,-1360184,0,-543456,-535568,0,-499224,-1264,-1336632,-327624,-1321920,-1600768,-609336,0,0,,0
-1642752,-381360,-886816,0,-575424,-632944,0,-589248,-1160,-1490016,-357408,-1594080,-1416064,-577096,0,0,,0
-1634816,-337776,-814912,0,-524808,-569936,0,-2528856,-1320,-1504624,-346896,-1477440,-1392976,-647800,0,0,,0
-1436416,-250608,-1096536,0,-471528,-478288,0,-2201496,-1144,-1175944,-288576,-1158624,-1508416,-568800,0,0,,0
-1468160,-285112,-1120504,0,-498168,-506928,0,-540144,-1304,-1190552,-292032,-1306368,-1531504,-628840,0,0,,0
-1404672,-306904,-1132488,0,-487512,-498336,-1408,-728376,-1264,-1212464,-285120,-1337472,-1346800,-616200,0,0,,0
-1357056,-270584,-922272,0,-516816,-495472,-1360,-1489488,-1088,-1095600,-281664,-1236384,-1023568,-540360,0,0,,0
-1555456,-310536,-916360,0,-583416,-549888,-1544,-1735008,-1296,-1219768,-324864,-1516320,-1272224,-644640,0,0,,0
-1349120,-348672,-1223784,0,-503496,-535568,-1328,-1587696,-1104,-1175944,-302400,-1467904,-1686080,-559320,0,0,,0
-1182464,-279664,-1330200,0,-447552,-446784,-1400,-1506848,-1312,-1037168,-281664,-1085312,-1494480,-590920,0,0,,0
-1452288,-246976,-1081896,0,-559440,-472560,-1472,-1483784,-1416,-1066384,-324864,-1225856,-1164928,-650960,0,0,,0
-1420544,-335960,-904536,0,-567432,-559776,-1328,-1145512,-1224,-1110208,-314496,-1374208,-1187920,-562480,0,0,,0
-1293568,-410416,-815856,0,-466200,-554064,-1496,-1191640,-1528,-1256288,-281664,-1249280,-1157264,-619360,0,0,,0
-1491968,-443520,-815856,0,-522144,-594048,-1376,-1168576,-1432,-1453496,-328320,-1483520,-1203248,-581440,0,0,,0
-1563392,-402864,-1123280,0,-564768,-614040,-1472,-292144,-1496,-1412760,-340416,-1506944,-1632432,-622520,0,0,,0
-1166592,-258720,-1158752,0,-420912,-453776,-1520,-668856,-1616,-1061400,-243648,-1022848,-1601776,-613040,0,0,,0
-928512,-208824,-821768,0,-375624,-347512,-1304,-2129576,-2944,-878400,-219456,-960384,-1180256,-515080,0,0,,0
-1293568,-327928,-750824,0,-482184,-462392,-1464,-1660608,-3376,-1185840,-283392,-1296128,-1126608,-647800,0,0,,0
-1404672,-388384,-1247432,0,-487512,-568656,-1360,-814928,-2880,-1390800,-283392,-1218048,-1287552,-578280,0,0,,590976
-1142784,-304112,-1531208,0,-452880,-505472,-1416,-1606792,-2752,-1259040,-259200,-1093120,-1555792,-527720,0,0,,234192
-1253888,-316936,-1087808,0,-530136,-502600,-1488,-2045008,-3088,-1244400,-286848,-1194624,-1578784,-613040,0,0,,1328
-1531648,-410368,-804032,0,-578088,-554296,-1280,-1168576,-2768,-1368840,-307584,-1264896,-1302880,-578280,0,0,,154560
-1563392,-362736,-957744,0,-546120,-473880,-1480,-392088,-3120,-1398120,-302400,-1366400,-1325872,-644640,0,0,,622200
-1404672,-327928,-1182400,0,-570096,-448032,-1408,-1453032,-2768,-1339560,-309312,-1342976,-1302880,-584600,0,0,,246304
-1277696,-377392,-1359760,0,-551448,-519832,-1368,-2883000,-2656,-1317600,-317952,-1210240,-1134272,-575120,0,0,,0
-1103104,-322432,-1247432,0,-428904,-453776,-1472,-1645232,-3088,-1105320,-276480,-1225856,-1310544,-628840,0,0,,161216
-912640,-234496,-744912,0,-428904,-361872,-1320,399776,-2784,-856440,-236736,-1139968,-1356528,-530880,0,0,,651480
-1150720,-293120,-827680,0,-540792,-439416,-1512,-438216,-3072,-1134600,-274752,-1054080,-1302880,-600400,0,0,,257760
-1428480,-377392,-1365672,0,-559440,-557168,-1432,-2191080,-2816,-1390800,-321408,-1342976,-1425504,-590920,0,0,,1456
-1309440,-346248,-1418880,0,-487512,-516960,-1336,-1499160,-2768,-1302960,-286848,-1561600,-1348864,-575120,0,0,,167808
-1142784,-269304,-1040512,0,-447552,-413568,-1440,-753424,-3184,-1149240,-226368,-1358592,-1195584,-628840,0,0,,678528
-1253888,-283960,-815856,0,-535464,-445160,-1296,-1975816,-2608,-1076040,-248832,-1319552,-1264560,-556160,0,0,,269968
-1444352,-371896,-1253344,0,-567432,-528448,-1520,-1952752,-2928,-1215120,-304128,-1553792,-1463824,-632000,0,0,,760
-1253888,-359072,-1466176,0,-450216,-473880,-1480,-1068632,-2928,-1200480,-271296,-1358592,-1494480,-584600,0,0,,175872
-1166592,-276632,-768560,0,-463536,-387720,-1296,-1322336,-2800,-1090680,-254016,-1069696,-1241568,-562480,0,0,,709264
-1436416,-282128,-396104,0,-588744,-390592,-1464,-807240,-3152,-1229760,-298944,-1303936,-1003984,-676240,0,0,,279888
-1357056,-302280,-1200136,0,-506160,-404952,-1368,-246016,-2576,-1222440,-292032,-1475712,-1325872,-543520,0,0,,2376
-1150720,-261976,-1950960,0,-367632,-376232,-1472,-2091136,-2848,-1112640,-266112,-1225856,-1808704,-559320,0,0,,182400
-1222144,-249152,-1436616,0,-431568,-376232,-1472,-2813808,-2928,-1083360,-274752,-1171200,-1640096,-594080,0,0,,738512
-1523712,-287624,-597112,0,-567432,-430800,-1400,-699608,-2560,-1200480,-309312,-1506944,-1256896,-587760,0,0,,290496
-1706240,-322432,-762648,0,-567432,-476752,-1544,-261392,-2976,-1405440,-333504,-1600640,-1341200,-685720,0,0,,824
-1341184,-333424,-1424792,0,-434232,-436544,-1320,-1583728,-2672,-1310280,-295488,-1264896,-1525136,-530880,0,0,,190528
-1253888,-327928,-1395232,0,-402264,-410696,-1384,-1668296,-2880,-1251720,-285120,-1155584,-1532800,-537200,0,0,,766080
-1730048,-353576,-945920,0,-570096,-522704,-1376,-1476096,-2928,-1471320,-350784,-1491328,-1456160,-650960,0,0,,303584
-1706240,-344416,-880888,0,-634032,-577272,-1312,-1568352,-2656,-1442040,-357696,-1678720,-1417840,-616200,0,0,,2568
-1214208,-285792,-1265168,0,-524808,-485368,-1576,-1237768,-3120,-1200480,-281664,-1530368,-1563456,-632000,0,0,,196992
-1095168,-294952,-1566680,0,-500832,-450904,-1376,-1791304,-2624,-1141920,-252288,-1389824,-1494480,-543520,0,0,,796136
-1476096,-344416,-1288816,0,-519480,-448032,-1408,-2321776,-2768,-1324920,-302400,-1288320,-1341200,-606720,0,0,,314160
-1650688,-338920,-727176,0,-447552,-436544,-1488,-961000,-3040,-1434720,-333504,-1155584,-1387184,-644640,0,0,,2664
-1642752,-364568,-638496,0,-490176,-514088,-1320,-23064,-2528,-1559160,-354240,-1405440,-1371856,-546680,0,0,,205184
-1928448,-445176,-874976,0,-636696,-605992,-1496,-1306960,-2880,-1800720,-407808,-1866112,-1402512,-666760,0,0,,825352
-1849088,-392048,-1016864,0,-604728,-554296,-1400,-2429408,-2528,-1588440,-390528,-1725568,-1502144,-613040,0,0,,324672
-1301504,-236328,-1359760,0,-442224,-402080,-1464,-2021944,-2528,-1090680,-304128,-1358592,-1509808,-562480,0,0,,2760
-1190400,-243656,-1519384,0,-463536,-359000,-1544,-1660608,-2848,-1010160,-279936,-1436672,-1463824,-587760,0,0,,212512
-1491968,-360904,-1034600,0,-596736,-482496,-1304,-1099384,-2480,-1215120,-321408,-1397632,-1333536,-553000,0,0,,855504
-1611008,-370064,-774472,0,-559440,-545680,-1448,-961000,-2752,-1288320,-324864,-1124352,-1103616,-663600,0,0,,336064
-1460224,-348080,-1105544,0,-474192,-516960,-1424,-2014256,-2448,-1244400,-295488,-1311744,-1264560,-578280,0,0,,2856
-1491968,-395712,-1200136,0,-500832,-542808,-1440,-2060384,-2480,-1346880,-311040,-1678720,-1647760,-546680,0,0,,219840
-1603072,-371896,-898624,0,-559440,-557168,-1520,-1091696,-2752,-1332240,-324864,-1686528,-1440832,-641480,0,0,,882816
-1523712,-283960,-904536,0,-564768,-502600,-1320,-861056,-2384,-1149240,-328320,-1444480,-1118944,-587760,0,0,,349408
-1539584,-294952,-1211960,0,-564768,-462392,-1472,-1107072,-2832,-1281000,-349056,-1186816,-1302880,-660440,0,0,,1968
-1626880,-366400,-1141016,0,-575424,-476752,-1408,-1153200,-2544,-1471320,-350784,-1303936,-1310544,-622520,0,0,,227168
-1491968,-322432,-1164664,0,-530136,-462392,-1376,-1791304,-2368,-1346880,-319680,-1553792,-1157264,-584600,0,0,,913000
-1428480,-265640,-1265168,0,-516816,-491112,-1528,-1975816,-2752,-1222440,-326592,-1491328,-1387184,-635160,0,0,,361872
-1587200,-342584,-951832,0,-564768,-577272,-1360,-1368464,-2368,-1324920,-373248,-1452288,-1456160,-571960,0,0,,2032
-1634816,-382888,-1081896,0,-567432,-548552,-1520,-1491472,-2736,-1405440,-380160,-1631872,-1402512,-660440,0,0,,436016
-109800,-337088,-1430704,0,-559440,-522704,-1472,-1545288,-2432,-1237080,-345600,-1670912,-1509808,-606720,0,0,,436016
-101400,-326096,-1099632,0,-567432,-537064,-1376,-1383840,-2096,-1193160,-317952,-1499136,-1348864,-572064,0,0,,436016
-101400,-315104,-733088,0,-556776,-473880,-1512,-1576040,-2672,-1185840,-302400,-1444480,-1103616,-691648,0,0,,436016
-100200,-300448,-1146928,0,-589600,-465264,-1344,-1437656,-2144,-1098000,-317952,-1569408,-1233904,-610848,0,0,,436016
-128400,-351744,-1347936,0,-672680,-580144,-4560,-1068632,-2256,-1383480,-376704,-1756800,-1509808,-669024,0,0,,436016
-145800,-349912,-948000,0,-656600,-571528,-4416,-1675984,-2384,-1471320,-385344,-1702144,-1425504,-675488,0,0,,436016
-119400,-282128,-1242000,0,-552080,-442288,-3840,-2383280,-2176,-1141920,-342144,-1249280,-1436160,-575296,0,0,,436016
-111000,-316936,-1674000,0,-522600,-433672,-4440,-1822056,-2512,-1251720,-354240,-1146704,-1713600,-623776,0,0,,436016
-123000,-382888,-1176000,0,-560120,-514088,-4128,-840320,-2128,-1478640,-368064,-1646944,-1583040,-575296,0,0,,436016
-126600,-327928,-828000,-1344,-589600,-514088,-4416,-872640,-2416,-1368840,-354240,-1731600,-1264800,-652864,0,0,,436016
-119400,-278464,-1170000,-1368,-552080,-474096,-4416,-2020000,-2512,-1273680,-336960,-1377584,-1362720,-639936,0,0,,436016
-106200,-344416,-1320000,-1400,-458280,-488376,-4104,-2213920,-2288,-1368840,-328320,-1454544,-1517760,-546208,0,0,,436016
-106800,-415800,-1272000,-1376,-479720,-539784,-4776,-1276640,-2736,-1456680,-340416,-1662336,-1542240,-675488,0,0,,436016
-121200,-425040,-1044000,-1368,-659280,-611184,-4176,-929200,-2256,-1460064,-374976,-1377584,-1436160,-630240,0,0,,436016
-140400,-384384,-798000,-1408,-747720,-611184,-4152,-1195840,-2464,-1583552,-411264,-1369888,-1591200,-649632,0,0,,436016
-121800,-277200,-1356000,-1368,-573520,-482664,-4416,-1793760,-4080,-1336576,-354240,-1662336,-1672800,-694880,0,0,,436016
-79200,-201432,-1854000,-1360,-410040,-342720,-4176,-2496720,-3408,-871680,-260928,-1362192,-1272960,-665792,0,0,,0
-96600,-297528,-1170000,-1408,-482400,-416976,-4728,-1729120,-3960,-1133184,-297216,-1215968,-1240320,-801536,0,0,,0
-136200,-423192,-606000,-1384,-613720,-599760,-4176,-864560,-3696,-1619872,-387072,-1631552,-1640160,-778912,0,0,,432
-140400,-419496,-1164000,-1368,-632480,-642600,-4176,-1906880,-3984,-1612608,-395712,-1770080,-1729920,-827392,0,0,,0
-121800,-369600,-1500000,-1376,-554760,-574056,-4440,-2432080,-4128,-1351104,-343872,-1677728,-1574880,-853248,0,0,,480
-108600,-336336,-1290000,-1344,-517240,-516936,-4080,-1680640,-3168,-1227616,-331776,-1685424,-1574880,-727200,0,0,,504
-118200,-341880,-1188000,-1360,-568160,-502656,-4584,-1123120,-3912,-1387424,-359424,-1608464,-1517760,-820928,0,0,,352
-118800,-365904,-942000,-1344,-557440,-482664,-4176,-993840,-3888,-1445536,-350784,-1354496,-1215840,-785376,0,0,,552
-111600,-325248,-864000,-1312,-490440,-451248,-4320,-1171600,-3960,-1329312,-336960,-1269840,-1256640,-778912,0,0,,384
-102600,-262416,-1248000,-1344,-469000,-436968,-4584,-1834160,-4416,-1162240,-317952,-1477632,-1566720,-820928,0,0,,0
-87600,-273504,-1446000,-1376,-479720,-439824,-3864,-2044240,-3816,-1053280,-279936,-1770080,-1615680,-698112,0,0,,416
-91800,-306768,-1230000,-1376,-493120,-439824,-4560,-1874560,-4632,-1154976,-290304,-1800864,-1509600,-765984,0,0,,648
-115200,-338184,-1032000,-1376,-578880,-528360,-4488,-2424000,-4488,-1329312,-343872,-1600768,-1534080,-775680,0,0,,0
-124200,-378840,-1290000,-1360,-576200,-611184,-4224,-1947280,-4104,-1409216,-355968,-1569984,-1566720,-769216,0,0,,0
-114000,-362208,-1392000,-1352,-466320,-528360,-4536,-517120,-4512,-1372896,-326592,-1446848,-1460640,-795072,0,0,,240
-117600,-351120,-876000,-1344,-541360,-491232,-4056,-1826080,-4200,-1365632,-343872,-1385280,-1264800,-730432,0,0,,248
-128400,-373296,-852000,-1368,-645880,-539784,-4440,-3385520,-4896,-1445536,-369792,-1631552,-1264800,-833856,0,0,,256
-114600,-378840,-1278000,-1368,-578880,-534072,-4224,-1349360,-4488,-1401952,-326592,-1700816,-1321920,-765984,0,0,,528
-110400,-354816,-984000,-1328,-549400,-511224,-4152,654480,-4032,-1343840,-317952,-1623856,-1297440,-727200,0,0,,272
-120600,-275352,-732000,-1320,-578880,-468384,-4752,-840320,-4680,-1278464,-328320,-1608464,-1256640,-850016,0,0,,560
-85800,-203280,-1248000,-1352,-460960,-376992,-4176,-2593680,-4104,-951584,-248832,-1339104,-1215840,-701344,0,0,,864
-66600,-227304,-1422000,-1352,-385920,-348432,-4440,-2084640,-4680,-893472,-217728,-1231360,-1362720,-720736,0,0,,296
-104400,-328944,-966000,-1328,-536000,-465528,-4416,-1082720,-4536,-1227616,-307584,-1670032,-1370880,-788608,0,0,,0
-109200,-349272,-1104000,-1368,-549400,-494088,-4128,-1300880,-3888,-1263936,-304128,-1662336,-1175040,-730432,0,0,,0
-83400,-301224,-1332000,-1408,-426120,-451248,-4536,-1898800,-4680,-1060544,-229824,-1369888,-1264800,-749824,0,0,,320
-94800,-338184,-960000,-1352,-525280,-528360,-4104,-1341280,-4368,-1125920,-281664,-1677728,-1428000,-711040,0,0,,328
-109200,-352968,-888000,-1360,-608360,-554064,-4536,-929200,-4632,-1300256,-330048,-1816256,-1272960,-798304,0,0,,0
-84000,-280896,-1014000,-1360,-487760,-456960,-4368,-1979600,-4656,-1111392,-255744,-1385280,-1044480,-762752,0,0,,0
-64200,-267960,-1188000,-1328,-410040,-436968,-3840,-2666400,-4296,-944320,-210816,-1285232,-1289280,-659328,0,0,,704
-71400,-301224,-1572000,-1368,-418080,-474096,-4536,-1914960,-5160,-1060544,-235008,-1546896,-1485120,-736896,0,0,,720
-79800,-304920,-1248000,-1352,-466320,-499800,-4104,-808000,-4584,-1147712,-255744,-1577680,-1068960,-698112,0,0,,368
-98400,-321552,-516000,-1336,-501160,-528360,-4368,-783760,-4800,-1336576,-279936,-1569984,-889440,-765984,0,0,,1128
-103800,-371448,-678000,-1368,-460960,-536928,-4584,-1809920,-5136,-1445536,-288576,-1546896,-1321920,-759520,0,0,,768
-91200,-349272,-1242000,-1368,-452920,-531216,-4032,-2327040,-4728,-1358368,-290304,-1569984,-1542240,-659328,0,0,,1176
-103200,-277200,-1182000,-1360,-533320,-519792,-4464,-1753360,-5448,-1401952,-309312,-1539200,-1313760,-788608,0,0,,1200
-109200,-291984,-1020000,-1368,-527960,-511224,-4056,-1034240,-4848,-1343840,-290304,-1308320,-1338240,-727200,0,0,,0
-97800,-365904,-1098000,-1360,-439520,-514080,-4272,-525200,-4824,-1285728,-266112,-1269840,-1664640,-704576,0,0,,0
-82200,-334488,-1074000,-1336,-361800,-476952,-4584,-1220080,-5160,-1227616,-231552,-1400672,-1321920,-727200,0,0,,848
-72000,-216216,-954000,-1360,-343040,-448392,-4080,-2642160,-4632,-1024224,-207360,-1385280,-693600,-669024,0,0,,1296
-105000,-240240,-888000,-1344,-487760,-536928,-4632,-2318960,-5424,-1234880,-297216,-1493024,-1085280,-830624,0,0,,1320
-117000,-349272,-1134000,-1256,-530640,-602616,-4344,-1203920,-5040,-1496384,-330048,-1685424,-1680960,-765984,0,0,,896
-84000,-332640,-1254000,-1312,-383240,-511224,-4224,-1494800,-5112,-1314784,-243648,-1308320,-1485120,-678720,0,0,,912
-91200,-334488,-864000,-1408,-431480,-511224,-4464,-2278560,-5832,-1365632,-269568,-1239056,-1101600,-749824,0,0,,464
-126600,-410256,-714000,-1368,-578880,-642600,-4104,-1624080,-5280,-1699776,-374976,-1677728,-1011840,-717504,0,0,,0
-130200,-384384,-900000,-1352,-522600,-594048,-4704,-727200,-5976,-1721568,-361152,-1554592,-1158720,-795072,0,0,,960
-114000,-340032,-954000,-1376,-447560,-476952,-4320,-864560,-5904,-1518176,-307584,-1346800,-1403520,-720736,0,0,,0
-117000,-364056,-1122000,-1368,-493120,-488376,-4200,-1333200,-6048,-1532704,-335232,-1654640,-1566720,-704576,0,0,,0
-118800,-301224,-1314000,-1384,-506520,-485520,-4656,-2165440,-6696,-1460064,-338688,-1700816,-1607520,-798304,0,0,,1512
-161320,-245784,-1146000,-1368,-469000,-442680,-4104,-2375520,-5904,-1322048,-316224,-1292928,-1428000,-698112,0,0,,1512
-180504,-345576,-1014000,-1360,-482400,-471240,-4536,-1098880,-6312,-1547232,-349056,-1254448,-1109760,-734976,0,0,,1512
-199688,-439824,-924000,-1376,-554760,-571200,-4368,-452480,-6216,-1663456,-399376,-1385280,-1093440,-741312,0,0,,1512
-185736,-402864,-810000,-1384,-554760,-576912,-4272,-1446320,-6360,-1525440,-399376,-1300624,-1411680,-728640,0,0,,1512
-171784,-310464,-1158000,-1368,-442200,-494088,-4752,-1769520,-7032,-1423744,-343568,-1416064,-1509600,-772992,0,0,,1512
-152600,-256872,-1556520,-1344,-380560,-436968,-4056,-1801840,-6048,-1263936,-284272,-1431456,-1313760,-662112,0,0,,1512
-148240,-308616,-1391712,-1352,-439520,-471240,-4368,-2327040,-6600,-1358368,-289504,-1239056,-1281720,-709632,0,0,,1512
-177016,-436128,-824040,-1336,-517240,-565488,-4344,-1519040,-6720,-1656192,-340080,-1281832,-1312792,-709632,0,0,,1512
-197944,-434280,-543256,-1328,-493120,-565488,-4248,-622080,-6192,-1685248,-369728,-1557072,-1180736,-715968,0,0,,1512
-168296,-286440,-1373400,-4080,-380560,-465528,-4824,-1536000,-6720,-1387424,-317408,-1549208,-1219576,-772992,0,0,,1512
-140392,-291984,-1934968,-4056,-385920,-509792,-4176,-1835520,-6240,-1242144,-284272,-1384064,-1305024,-652608,0,0,,1512
-181376,-447216,-976640,-4008,-522600,-635104,-4320,-791040,0,-1583552,-345312,-1564936,-1429312,-753984,0,0,,1512
-190968,-436128,-323512,-4032,-514560,-561056,-4320,-760320,0,-1619872,-350544,-1525616,-1406008,-769824,0,0,,1512
-144752,-316008,-781312,-4104,-393960,-449984,-4080,-1336320,0,-1258368,-282528,-1266104,-1087520,-630432,0,0,,1512
-144752,-321552,-1025472,-4176,-361800,-506944,-4680,-1789440,0,-1236672,-275552,-1226784,-932160,-690624,0,0,,1512
-151728,-371448,-1178072,-4104,-388600,-538272,-4200,-2311680,0,-1316224,-294736,-1163872,-1180736,-636768,0,0,,1512
-137776,-360640,-1385608,-4104,-385920,-484160,-4464,-1466880,0,-1301760,-275552,-1148144,-1382704,-681120,0,0,,1512
-137776,-349600,-805728,-4080,-375200,-498400,-4464,-545280,0,-1265600,-263344,-1297560,-1134128,-700128,0,0,,587088
-154344,-338560,-555464,-4008,-434160,-552512,-3984,-1989120,0,-1251136,-298224,-1108824,-971000,-643104,0,0,,235504
-172656,-355120,-1074304,-4128,-482400,-580992,-4608,-2534400,0,-1403008,-329616,-1045912,-1219576,-747648,0,0,,1992
-163064,-426880,-1226904,-4104,-436840,-632256,-4200,-721920,0,-1562112,-305200,-1446976,-1398240,-658944,0,0,,153216
-147368,-445280,-1239112,-4104,-372520,-623712,-4344,-614400,0,-1547648,-296480,-1439112,-1406008,-662112,0,0,,616760
-154344,-362480,-1135344,-4080,-364480,-518336,-4560,-1996800,0,-1374080,-312176,-1203192,-1328328,-722304,0,0,,245616
-178760,-318320,-799624,-4008,-436840,-535424,-4008,-1459200,0,-1374080,-329616,-1525616,-1266184,-662112,0,0,,696
-217128,-415840,-824040,-4056,-549400,-697760,-4416,-698880,0,-1735680,-392400,-1769400,-1437080,-757152,0,0,,162624
-194456,-463680,-1233008,-4080,-511880,-720544,-4080,-1843200,0,-1728448,-381936,-1329016,-1522528,-681120,0,0,,643648
-139520,-382720,-1471064,-4104,-364480,-580992,-4272,-2181120,0,-1388544,-294736,-1093096,-1437080,-652608,0,0,,258480
-159576,-391920,-1135344,-4056,-415400,-586688,-4536,-913920,0,-1439168,-313920,-1446976,-1351632,-728640,0,0,,1456
-195328,-452640,-787416,-4008,-536000,-677824,-3960,-860160,0,-1583808,-387168,-1439112,-1172968,-674784,0,0,,168544
-175272,-364320,-1049888,-4008,-477040,-606624,-4536,-2388480,0,-1439168,-357520,-1179600,-1149664,-728640,0,0,,672576
-159576,-323840,-1159760,-4032,-439520,-589536,-4176,-2304000,0,-1381312,-327872,-1423384,-1390472,-674784,0,0,,268464
-193584,-454480,-878976,-4032,-498480,-712000,-4056,-898560,0,-1634432,-402864,-1737944,-1506992,-690624,0,0,,1520
-198816,-506000,-964432,-3816,-493120,-720544,-4632,-1044480,0,-1706752,-416816,-1635712,-1320560,-744480,0,0,,176640
-166552,-426880,-1196384,-3720,-460960,-626560,-4224,-1674240,0,-1518720,-361008,-1525616,-1219576,-643104,0,0,,703832
-175272,-345920,-1312360,-4032,-442200,-578144,-4560,-1536000,0,-1504256,-357520,-1572800,-1514760,-738144,0,0,,279888
-193584,-336720,-1355088,-4128,-439520,-598080,-4248,-1474560,0,-1504256,-373216,-1549208,-1685656,-715968,0,0,,2376
-195328,-425040,-1440544,-4008,-490440,-646496,-4056,-1582080,0,-1612736,-381936,-1557072,-1468152,-677952,0,0,,184800
-198816,-509680,-1556520,-4056,-506520,-669280,-4488,-1866240,0,-1757376,-387168,-1643576,-1398240,-734976,0,0,,730432
-170040,-414000,-1239112,-4056,-415400,-623712,-4008,-2380800,0,-1431936,-348800,-1478432,-1444848,-630432,0,0,,292128
-165680,-329360,-622608,-4056,-410040,-612320,-4416,-1282560,0,-1265600,-352288,-1250376,-1367168,-700128,0,0,,0
-192712,-425040,-1007160,-4080,-485080,-683520,-4224,-675840,0,-1504256,-395888,-1399792,-1452616,-696960,0,0,,190528
-172656,-443440,-1892240,-4032,-434160,-637952,-4008,-2403840,0,-1446400,-345312,-1706488,-1561368,-643104,0,0,,761880
-154344,-362480,-1306256,-4056,-377880,-549664,-4536,-1981440,0,-1272832,-291248,-1635712,-1351632,-722304,0,0,,303584
-173528,-379040,-360136,-4032,-428800,-612320,-4008,-38400,0,-1374080,-336592,-1218920,-1250648,-652608,0,0,,2568
-185736,-408480,-866768,-4104,-439520,-632256,-4368,-1098240,0,-1525952,-369728,-1171736,-1460384,-690624,0,0,,196992
-177016,-391920,-1385608,-4104,-418080,-580992,-4344,-2219520,0,-1374080,-341824,-1494160,-1312792,-681120,0,0,,790904
-184864,-423200,-1086512,-4008,-439520,-629408,-4152,-683520,0,-1352384,-350544,-1675032,-1188504,-639936,0,0,,315920
-182248,-414000,-1092616,-4032,-407360,-626560,-4680,-668160,0,-1446400,-354032,-1486296,-1538064,-722304,0,0,,1776
-143008,-318320,-1373400,-4008,-391280,-535424,-3912,-2350080,0,-1200512,-320896,-1187464,-1359400,-605088,0,0,,205184
-148240,-320160,-1428336,-3984,-482400,-558208,-4056,-1781760,0,-1128192,-350544,-1226784,-1040912,-643104,0,0,,819024
-173528,-423200,-1153656,-4056,-498480,-652192,-4464,-568320,0,-1330688,-367984,-1258240,-1297256,-709632,0,0,,325584
-150856,-439760,-872872,-4128,-377880,-620864,-4200,-1098240,0,-1381312,-306944,-1156008,-1413776,-630432,0,0,,1840
-140392,-371680,-1013264,-4128,-380560,-549664,-4512,-1597440,0,-1352384,-299968,-1376200,-1359400,-696960,0,0,,212512
-177888,-410320,-958328,-4152,-581560,-623712,-3936,-983040,0,-1439168,-394144,-1792992,-1429312,-674784,0,0,,846144
-181376,-437920,-1031576,-4152,-538680,-620864,-4128,-1413120,0,-1446400,-381936,-1706488,-1499224,-696960,0,0,,338896
