F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
244296,633680,1850456,-4080,430848,449984,-2416,1437464,-3528,2108272,266400,2534400,293376,240064,0,0,,768
228096,619440,1968696,-4056,411264,422176,-2432,2159920,-3432,2102016,262800,2312640,268032,197472,0,0,,392
209952,632256,1968696,-4104,357408,384256,-2544,2353568,-3264,2001920,224400,2637360,247296,162624,0,0,,800
215784,626560,1838632,-4104,391680,412064,-2624,1623664,-3216,2033200,217200,2970000,258048,255552,0,0,,0
230040,618016,1749952,-4104,391680,422176,-2512,1817312,-3312,2177088,218400,3001680,272640,278784,0,0,,1248
230040,616592,1702656,-4104,310896,384256,-2368,2361016,-3288,2102016,217200,2835360,267264,212960,0,0,,0
213840,603776,1643536,-4104,288864,366560,-2336,2025856,-3336,1933104,219600,2550240,254208,212960,0,0,,1296
199584,572448,1708568,-4104,264384,351392,-2496,1511944,-3384,1889312,189600,2352240,233472,189728,0,0,,0
196344,582416,1708568,-4104,212976,336224,-2592,1117200,-3360,1958128,183600,2320560,225024,139392,0,0,,448
210600,639376,1578504,-4104,257040,386784,-2592,1437464,-3096,2158320,234000,2661120,251904,185856,0,0,,0
221616,596656,1679008,-4104,332928,407008,-2624,3046232,-2952,2139552,253200,3270960,269568,232320,0,0,,1392
215784,541120,1838632,-4104,310896,356448,-2544,2941960,-3144,1964384,226800,2914560,246528,220704,0,0,,472
230040,643648,1560768,-4104,291312,417120,-2480,1020376,-2976,2158320,231600,2336400,231936,236192,0,0,,960
241704,682096,1377496,-4104,306000,482848,-2592,1735384,-2688,2277184,234000,2811600,254208,228448,0,0,,1464
203472,565328,1661272,-4104,235008,396896,-2640,3061128,-2784,1920592,186000,2843280,255744,158752,0,0,,496
182736,582416,1631712,-4104,203184,369088,-2656,1943928,-2760,1801728,178800,2376000,233472,189728,0,0,,0
274176,637952,1389320,-4104,254592,439872,-2608,1646008,-2544,2001920,237600,2977920,241152,290400,0,0,,0
276624,526880,1436616,-4104,259488,412064,-2512,2100336,-2664,1914336,241200,3001680,259584,256608,0,0,,0
221136,438592,1525296,-4104,164016,283136,-2528,1586424,-2712,1626560,238272,1591920,235776,174960,0,0,,0
211344,478464,1472088,-4104,83456,245216,-2624,1653456,-2496,1564000,175200,1536480,195072,198288,0,0,,0
247248,534000,1371584,-4104,101712,348864,-3984,1772624,-2784,1739168,252288,2542320,195840,248832,0,0,,0
252960,543968,1328400,-4104,127792,394368,-3792,1258712,-3120,1807984,318864,2320560,222720,268272,0,0,,0
230112,504096,1186704,-4104,67808,316000,-3792,1504496,-2808,1626560,287328,1813680,2152392,241056,0,0,,0
215424,457104,879696,-4104,10432,278080,-3960,1638560,-2880,1470160,248784,1881600,1538592,186624,0,0,,0
211344,462800,844272,-4104,20864,283136,-3720,40368,-3216,1526464,220752,1991360,1579512,178848,0,0,,0
207264,481312,1168992,-4104,-23472,242688,-3768,45008,-2952,1564000,187464,1928640,1988712,206064,0,0,,0
205632,487008,1275264,-4104,-62592,286840,-3912,38744,-3072,1520208,192720,1803200,1988712,248832,0,0,,0
206448,481312,1109952,-4104,-13040,335120,-3696,40832,-2416,1507696,217248,1889440,1915056,244944,0,0,,0
204816,544416,867888,-4104,-62592,275480,-3648,51272,-2384,1501440,210240,1912960,1898688,155520,0,0,,0
215424,544416,755712,-4104,-161696,238560,-3744,38512,-2272,1595440,211992,1850240,1784112,155520,0,0,,0
206448,530848,938736,-4104,-159088,215232,-3888,41064,-2416,1484736,171696,1912960,1718640,221616,0,0,,0
174624,485056,1062720,-4104,-143440,155760,-3840,51504,0,1302400,87600,1724800,1833216,182736,0,0,,0
181152,498624,1003680,-4104,-127792,206736,-3696,36192,0,1406592,131400,1709120,1865952,155520,0,0,,0
203184,518976,997776,-4104,-93888,257712,-3768,35728,0,1491248,240024,2116800,1759560,225504,0,0,,528120
173808,442656,785232,-4104,-127792,181248,-3768,53592,0,1204720,220752,1818880,1571328,268272,0,0,,230912
146880,337504,472320,-4104,-258192,42480,-3648,38744,0,970288,98112,791840,1366728,206064,0,0,,1992
168096,362944,637632,-4104,-339040,16992,-3528,17400,0,1100528,21024,784000,1383096,143856,0,0,,143136
176256,481664,861984,-4104,-279056,175584,-3528,27840,0,1230768,68328,1850240,1595880,151632,0,0,,554200
175440,527456,619920,-4104,-159088,348336,-3624,28072,0,1237280,168192,2148160,1653168,217728,0,0,,243552
191760,486752,537264,-4104,-122576,354000,-3576,23896,0,1237280,226008,1513120,1497672,268272,0,0,,2088
189312,437568,690768,-4104,-208640,260544,-3696,40600,0,1113552,206736,948640,1456752,229392,0,0,,150656
169728,371424,608112,-4104,-341648,192576,-3648,41760,0,918192,92856,1270080,1456752,155520,0,0,,579568
152592,329024,584496,-4104,-422496,121776,-3480,20880,0,866096,-3504,1583680,1284888,108864,0,0,,254160
134640,354464,726192,-4104,-362512,90624,-3552,25752,0,872608,59568,956480,1153944,124416,0,0,,728
121584,340896,614016,-4104,-323392,82128,-3528,49416,0,794464,126144,689920,1153944,163296,0,0,,156768
128928,317152,395568,-4104,-412064,65136,-3552,35728,0,748880,43800,1074080,1194864,132192,0,0,,605616
123216,349376,425088,-4104,-425104,84960,-3600,20648,0,722832,1752,1113280,1186680,112752,0,0,,265456
115872,368032,413280,-4104,-372944,82128,-3552,28768,0,709808,73584,1050560,1203048,151632,0,0,,2280
138720,376512,283392,-4128,-380768,65136,-3648,17400,0,794464,68328,1270080,1399464,136080,0,0,,165120
133824,390080,478224,-4104,-435536,28320,-3720,4872,0,794464,-21024,1230880,1620432,31104,0,0,,631664
92208,356160,826560,-4104,-477264,-16992,-3936,32248,0,605616,-17520,1262240,1481304,-23328,0,0,,276752
82416,330720,720288,-4128,-474656,28320,-4176,48256,0,553520,12264,1622880,1284888,11664,0,0,,792
103632,400256,188928,-4056,-451184,121776,-4152,-6264,0,709808,-49056,1411200,1252152,11664,0,0,,170400
94656,425696,76752,-3864,-490304,90624,-4248,-17632,0,716320,-61320,901600,1055736,-19440,0,0,,656904
67728,335808,460512,-3792,-542464,19824,-4392,47096,0,560032,19272,1081920,1104840,-15552,0,0,,289680
67728,290016,619920,-3840,-508560,82128,-4536,62176,0,573056,28032,1317120,1415832,-15552,0,0,,824
74256,342592,537264,-3888,-482480,121776,-4584,26680,0,690272,-5256,940800,1260336,-19440,0,0,,178048
87312,381600,425088,-3864,-516384,90624,-4512,8352,0,761904,1752,940800,892056,-3888,0,0,,682920
102000,366336,271584,-3792,-563328,124608,-4680,9744,0,787952,-17520,1270080,900240,-38880,0,0,,300192
94656,344288,324720,-3888,-581584,164256,-4680,15776,0,761904,-49056,1199520,1047552,-42768,0,0,,0
108528,344288,336528,-4104,-505952,192576,-4560,22272,0,879120,1752,1379840,1031184,54432,0,0,,184896
132192,369728,224352,-4128,-451184,223728,-4464,25752,0,1015872,49056,1560160,1014816,89424,0,0,,708064
102816,352768,407376,-4056,-542464,184080,-4296,34800,0,872608,15768,1050560,1072104,-3888,0,0,,312400
97920,318848,643536,-4056,-584192,152928,-4248,28768,0,774928,12264,846720,1203048,-42768,0,0,,2664
147696,364640,560880,-4080,-466832,249216,-4152,4408,0,996336,78840,1285760,1448568,73872,0,0,,190848
133824,384992,371952,-4104,-432928,291696,-4032,3480,0,1080992,98112,1230880,1293072,163296,0,0,,735856
90576,325632,289296,-4128,-539856,201072,-3984,13456,0,911680,50808,736960,744744,101088,0,0,,323760
106896,334112,466416,-4008,-563328,209568,-3960,28304,0,918192,33288,1081920,851136,62208,0,0,,0
120768,383296,743904,-3888,-490304,288864,-4056,55216,0,1028896,59568,1897280,1473120,108864,0,0,,196736
107712,362944,466416,-3768,-432928,274704,-3936,36656,0,1022384,82344,1732640,1194864,147744,0,0,,761904
115056,369728,64944,-3840,-492912,269040,-3792,-3944,0,1015872,71832,956480,589248,128304,0,0,,332288
110976,383296,366048,-4032,-597232,254880,-3960,7192,0,996336,29784,791840,752928,97200,0,0,,0
90576,335808,590400,-4008,-503344,186912,-3984,30624,0,950752,61320,862400,1047552,112752,0,0,,203520
106896,329024,159408,-3792,-383376,189744,-3744,32480,0,976800,145416,956480,1203048,159408,0,0,,788920
134640,376512,106272,-3792,-451184,260544,-3624,34104,0,1041920,98112,1544480,1342176,159408,0,0,,343552
123216,369728,614016,-3888,-505952,252048,-3720,21344,0,1022384,10512,1795360,1129392,120528,0,0,,1968
115056,361248,637632,-3840,-440752,249216,-3672,-1624,0,1022384,68328,1230880,957528,108864,0,0,,211296
118320,368032,413280,-3816,-372944,269040,-3384,10208,0,1002848,127896,784000,1039368,174960,0,0,,815000
103632,322240,560880,-3864,-336432,206736,-3312,36192,0,846560,85848,658560,842952,233280,0,0,,357840
101184,293408,342432,-3840,-339040,155760,-3360,23896,0,840048,84096,948640,638352,209952,0,0,,2032
112608,290016,-29520,-3864,-432928,138768,-3288,0,0,937728,75336,1293600,982080,171072,0,0,,403648
82400,235744,318816,-3864,-445968,82128,-3432,4640,0,807488,1752,823200,1145760,147744,0,0,,403648
56000,188256,442800,-3864,-417280,25488,-3504,24128,0,638176,17520,454720,638352,134960,0,0,,403648
87200,237440,59040,-3864,-461616,50976,-3432,23200,0,781440,97664,1136800,343728,158096,0,0,,403648
116000,310368,301104,-3864,-466440,133104,-3408,16240,0,950752,122080,1709120,826584,204368,0,0,,403648
87200,300192,673056,-3864,-411240,121776,-3408,26912,0,859584,97664,1262240,1006632,212080,0,0,,403648
80000,261184,306816,-3864,-427800,48144,-3528,27608,0,761904,66272,760480,621984,150384,0,0,,403648
114400,245920,78208,-3864,-452640,73632,-3528,10904,0,781440,76736,1105440,855144,123392,0,0,,403648
112800,259488,403072,-3864,-402960,121776,-3552,-2552,0,827024,102896,1409800,1194120,165808,0,0,,403648
83200,267968,372992,-3864,-342240,59472,-3600,-3120,0,787952,94176,837824,593208,188944,0,0,,403648
76800,217088,60160,-1288,-411240,-22656,-3480,208,0,612128,52320,169176,7704,134960,0,0,,403648
80800,166208,228608,-1288,-502320,-5680,-3528,10816,0,494912,52320,620312,546984,92544,0,0,,403648
66400,176384,559488,-1288,-460920,34080,-3552,17576,-1256,533984,88944,1450080,1055448,150384,0,0,,403648
67200,234000,210560,-1288,-361560,31240,-3576,8736,-1176,605616,106384,1039224,223416,208224,0,0,,403648
90400,246600,-48128,-1288,-389160,25560,-3648,1456,-1208,658520,85456,322240,-254232,185088,0,0,,403648
102400,243000,379008,-1288,-438840,8448,-3552,2600,-1296,730240,45344,902272,893664,119536,0,0,,403648
90400,239400,403072,-1288,-397440,-36608,-3576,1144,-1272,684600,48832,1570920,1209528,111824,0,0,,403648
48800,176400,18048,-1288,-408480,-90112,-3624,-520,-1264,462920,38368,628368,-38520,158096,0,0,,384
23200,120600,66176,-1296,-471960,-132352,-3576,4056,-1288,352080,13952,-322240,-308160,127248,0,0,,0
28800,126000,198528,-1280,-518880,-152064,-3552,2288,-1280,339040,19184,48336,223416,96400,0,0,,144
36000,124200,-18048,-1280,-529920,-146432,-3600,-5720,-1344,299920,-31392,362520,-38520,111824,0,0,,456
55200,138600,-12032,-1336,-477480,-87296,-3696,4160,-1432,430320,-57552,886160,100152,127248,0,0,,160
74400,196200,210560,-1376,-427800,-33792,-3672,12376,-1408,665040,22672,1788432,670248,134960,0,0,,504
60800,208800,198528,-1360,-411240,-42240,-3648,-1664,-1320,684600,76736,1305072,546984,131104,0,0,,528
57600,156600,210560,-1360,-397440,-76032,-3744,-5720,-1344,515080,57552,128896,531576,123392,0,0,,184
73600,154800,445184,-1352,-411240,-87296,-3624,11752,-1456,469440,43600,644480,878256,131104,0,0,,384
43200,149400,487296,-1368,-496800,-132352,-3672,14872,-1440,371640,-15696,1168120,577800,119536,0,0,,600
21600,93600,102272,-1360,-538200,-202752,-3648,-2600,-1376,182560,-61040,56392,53928,111824,0,0,,624
44800,79200,-90240,-1296,-483000,-188672,-3408,-8008,-1424,176040,0,-290016,154080,146528,0,0,,0
39200,111600,186496,-1304,-540960,-149248,-3504,0,-1496,247760,-19184,765320,377496,107968,0,0,,224
13600,106200,228608,-1360,-648600,-183040,-3648,4992,-1504,189080,-116848,902272,184896,30848,0,0,,0
15200,64800,210560,-1320,-563040,-211200,-3696,6344,-1472,97800,-85456,394744,346680,77120,0,0,,240
28800,90000,475264,-1256,-449880,-152064,-3864,8216,-1480,182560,0,1031168,901368,161952,0,0,,248
58400,171000,222592,-1288,-491280,-36608,-3792,5616,-1512,378160,15696,1683704,747288,161952,0,0,,256
65600,147600,-391040,-1304,-527160,-64768,-3768,-2704,-1520,312960,-6976,676704,23112,115680,0,0,,792
13600,52200,-186496,-1288,-491280,-214016,-3744,520,-1512,13040,-40112,-88616,-161784,107968,0,0,,816
-8000,82800,294784,-1288,-502320,-185856,-3744,7592,-1520,-6520,-61040,636424,115560,115680,0,0,,840
21600,147600,168448,-1272,-540960,-61952,-3696,2600,-1536,189080,-45344,974776,184896,111824,0,0,,0
32800,88200,-120320,-1272,-527160,-92928,-3552,-4680,-1520,110840,-38368,443080,246528,115680,0,0,,0
21600,25200,-336896,-1288,-496800,-174592,-3768,-4368,-1464,-65200,-43600,346408,138672,96400,0,0,,608
12800,52200,-282752,-1256,-549240,-157696,-3912,2496,-1456,-39120,-55808,338352,-215712,96400,0,0,,0
-1600,70200,114304,-1280,-659640,-154880,-3768,7592,-1488,-13040,-90688,136952,-177192,107968,0,0,,320
-6400,73800,180480,-1352,-656880,-185856,-3600,4056,-1400,-52160,-108128,515584,92448,61696,0,0,,0
5600,122400,-18048,-1376,-527160,-137984,-3744,-624,-1352,0,-80224,660592,69336,65552,0,0,,336
-3200,135000,-84224,-1344,-480240,-107008,-4128,416,-1440,0,-45344,306128,77040,119536,0,0,,688
-14400,70200,-174464,-1344,-554760,-132352,-3960,-1976,-1416,-97800,-48832,314184,277344,77120,0,0,,0
-9600,-9000,-288768,-1360,-634800,-185856,-3696,-6864,-1288,-202120,-101152,185288,-115560,-15424,0,0,,360
-10400,-25200,-318848,-1368,-656880,-247808,-3888,-7280,-1296,-234720,-146496,-136952,-685656,-15424,0,0,,1104
-21600,28800,-270720,-1336,-629280,-267520,-4128,-5096,-1328,-163000,-108128,-88616,-331272,26992,0,0,,376
-27200,-12600,-72192,-1264,-701040,-287232,-4008,3848,-1224,-260800,-61040,185288,223416,-11568,0,0,,384
-19200,-122400,54144,-1264,-825240,-326656,-3960,8840,-1240,-371640,-90688,644480,23112,-73264,0,0,,1176
11200,-45000,48128,-1304,-750720,-287232,-4488,2808,-1432,-104320,-69760,1023112,238824,-100256,0,0,,1200
37600,115200,-66176,-1288,-587880,-149248,-4968,-1352,-1536,163000,31392,580032,816624,-107968,0,0,,816
6400,36000,-493312,-1264,-632040,-126720,-4896,-3328,-1400,-19560,0,-16112,215712,-92544,0,0,,0
-52000,-93600,-535424,-1280,-789360,-275968,-4992,-1560,-1272,-312960,-88944,145008,-585504,-138816,0,0,,0
-68000,-18000,96256,-1280,-803160,-337920,-5112,5616,-1288,-345560,-73248,459192,-292752,-219792,0,0,,864
-37600,25200,228608,-1272,-690000,-208384,-5040,4472,-1272,-130400,-50576,386688,0,-192800,0,0,,0
-23200,-72000,-300800,-1272,-678960,-160512,-5064,-4472,-1200,-39120,-78480,-104728,-346680,-96400,0,0,,1344
-55200,-79200,-427136,-1280,-770040,-267520,-5064,-936,-1104,-202120,-81968,-120840,-338976,-84832,0,0,,0
-81600,-12600,-210560,-1272,-789360,-264704,-5016,4576,-984,-299920,-68016,330296,7704,-165808,0,0,,464
-79200,-95400,-252672,-1280,-850080,-256256,-4896,-1664,-992,-267320,-132544,225568,130968,-215936,0,0,,472
-83200,-205200,-132352,-1280,-966000,-340736,-4680,-3536,-1040,-306440,-226720,56392,-154080,-192800,0,0,,0
-75200,-106200,72192,-1272,-855600,-211200,-4656,-624,-968,-169520,-149984,298072,-508464,-146528,0,0,,976
-39200,37800,-360960,-1280,-634800,19712,-4512,-4784,-968,156480,6976,201400,-215712,-69408,0,0,,0
-36000,9000,-715904,-1272,-634800,-33792,-4464,-3848,-1008,228200,-10464,-32224,77040,-53984,0,0,,1008
-67872,-41400,-78208,-1280,-786600,-137984,-4392,6344,-968,176040,-92432,249736,-23112,-111824,0,0,,1008
-75952,-5400,445184,-1272,-883200,-73216,-4200,6448,-968,202120,-83712,853936,107856,-165808,0,0,,1008
-66256,-45000,-18048,-1280,-828000,-109824,-4296,1560,-984,104320,-95920,918384,292752,-161952,0,0,,1008
-67872,-115200,-360960,-1280,-766176,-233728,-4560,-832,-872,-6520,-116848,386688,84744,-134960,0,0,,1008
-71104,-95400,-132352,-1280,-866112,-180224,0,-6136,-736,-52160,-71504,265848,-215712,-154240,0,0,,1008
-43632,-12600,108576,-1280,-835576,19712,0,-208,-768,104320,-1744,797544,15408,-131104,0,0,,1008
-14544,95400,66352,-1272,-571856,174592,0,12896,-784,358600,61040,1095616,411400,-53984,0,0,,1008
-6464,178200,-199056,-1280,-458040,295680,0,12272,-744,449880,139520,949248,321640,11568,0,0,,1008
-19392,142200,-289536,-1280,-538544,363264,0,258816,-728,410760,181376,682272,-157080,11568,0,0,,1008
-35552,70200,-60320,-1272,-538544,352000,0,-145584,-720,384680,205792,163152,-321640,-19280,0,0,,1008
-35552,102600,205088,-1272,-563528,360680,0,-566160,-736,293400,207536,-103824,-246840,-11568,0,0,,1008
-35552,73800,174928,-1264,-685672,352160,0,-16176,-2016,84760,123824,-59328,-306680,23136,0,0,,1008
-37976,8840,-193024,-1280,-580184,352160,0,638952,-1512,136920,160448,140904,-172040,53984,0,0,,1008
-15352,120224,-283504,-1272,-288704,497000,0,-533808,-1440,502040,341824,548784,52360,80976,0,0,,1008
24240,309400,84448,-1256,-224856,670208,0,-776448,-1584,678080,385424,741600,29920,104112,0,0,,1008
30704,302328,229216,-1312,-344224,701184,0,905856,0,580280,327872,808344,59840,119536,0,0,,1008
17776,182928,108576,-1360,-272048,695552,0,1423488,0,665040,409840,964080,224400,111824,0,0,,1008
37976,245088,211120,-1304,-161008,774400,0,250728,0,847600,517968,912168,336600,111824,0,0,,526824
62216,330336,36192,-1256,-297032,743424,0,-169848,0,697640,436000,978912,291720,138816,0,0,,232880
45248,230880,-265408,-1288,-419176,596992,0,549984,0,502040,354032,1253304,74800,119536,0,0,,1328
26664,170496,-30160,-1304,-324792,611072,0,679392,0,495520,402864,1060488,0,88688,0,0,,147840
45248,239760,-156832,-1288,-213752,675840,0,-242640,0,599840,463904,682272,284240,188944,0,0,,553520
17776,154512,-536848,-1288,-360880,428032,0,-760272,0,475960,408096,415296,149600,204368,0,0,,242176
-38784,72816,-174928,-1288,-552424,259072,0,242640,0,78240,268576,59328,-374000,80976,0,0,,1392
-808,204240,-229216,-1288,-416400,456192,0,-64704,0,104320,247648,444960,-426360,115680,0,0,,156992
39592,95904,-735904,-1296,-297032,391424,0,-1763184,0,378160,286016,1104984,-209440,196656,0,0,,578144
-10504,-69264,-301600,-1288,-505232,185856,0,-1164672,0,365120,266832,660024,-22440,127248,0,0,,254160
-54944,81696,72384,-1296,-596840,315392,0,671304,0,117360,226720,-163152,-246840,69408,0,0,,2184
-45248,42624,-229216,-1344,-477472,304128,0,339696,0,-143440,190096,126072,-478720,80976,0,0,,161920
-51712,-271728,6032,-1360,-621824,-115456,0,-533808,0,-345560,127312,348552,127160,80976,0,0,,604872
-65448,-287712,60320,-1336,-843904,-287232,0,242640,0,-384680,69760,44496,456280,77120,0,0,,265456
-30704,-79920,-380016,-1344,-624600,-42240,0,1285992,0,-110840,127312,808344,-127160,119536,0,0,,2280
0,5328,-265408,-1368,-291480,168960,0,655128,0,130400,228464,1186560,-418880,181232,0,0,,168960
-25856,-28416,-156832,-1352,-347000,132352,0,-1318344,0,26080,205792,-103824,-463760,196656,0,0,,631664
-54944,-193584,-114608,-1336,-632928,-132352,0,-541896,0,-241240,97664,-96408,-201960,188944,0,0,,276752
-21008,-262848,253344,-1344,-646808,-202752,0,1536720,0,-195600,38368,1742760,718080,154240,0,0,,0
22624,-51504,-12064,-1344,-394192,101376,0,-372048,0,163000,120336,1082736,344080,192800,0,0,,177600
34744,67488,-464464,-1336,-297032,306944,0,-2693304,0,423800,392400,-1053072,-792880,323904,0,0,,657712
20200,-94128,-114608,-1344,-335896,146432,0,-679392,0,365120,474368,-697104,-501160,327760,0,0,,288048
-24240,-225552,199056,-1344,-302584,-67584,0,1666128,0,-91280,153472,326304,291720,161952,0,0,,2472
-14544,-126096,-60320,-1344,-283152,73216,0,-169848,0,-176040,115104,652608,388960,158096,0,0,,183040
15352,-60384,-229216,-1344,-427504,166144,0,-1690392,0,117360,415072,778680,299200,316192,0,0,,682080
-37168,-204240,-180960,-1344,-566304,-112640,0,-48528,0,-169520,284272,96408,97240,246784,0,0,,299344
-102616,-333888,-217152,-1344,-569080,-306944,0,897768,0,-710680,-12208,-763848,-785400,73264,0,0,,2568
-71104,-214896,-156832,-1344,-471920,-59136,0,177936,0,-645480,141264,148320,-807840,134960,0,0,,190080
7272,-72816,6032,-1336,-385864,132352,0,-647040,0,-182560,287760,1394208,575960,215936,0,0,,708936
11312,-225552,-168896,-1344,-474696,-199936,0,-1294080,0,-130400,66272,593280,882640,169664,0,0,,311520
-171296,-328560,-1224496,-1336,-638480,-546304,0,-1617600,0,-1225760,-331360,-1772424,-1488520,-647808,0,0,,428400
-136552,-273504,-1109888,-1256,-660688,-456192,0,-1520544,0,-723720,-308688,-1579608,-1311264,-250640,0,0,,428400
-122816,-280608,-1079728,-1280,-649584,-428032,0,-1512456,0,-652000,-306944,-1583880,-1168080,-246784,0,0,,428400
-108272,-275280,-1025440,-1272,-619048,-411136,0,-1380864,0,-586800,-292992,-1447200,-1115328,-273776,0,0,,428400
-112312,-269952,-1031472,0,-649584,-473088,0,-1436416,0,-652000,-291248,-1567800,-1175616,-273776,0,0,,428400
-141400,-316128,-1097824,0,-710656,-552960,0,-1730048,0,-795440,-320896,-1865280,-1386624,-323904,0,0,,428400
-151904,-326784,-1121952,0,-655136,-498240,0,-1714176,-1536,-801960,-298224,-1841160,-1394160,-424160,0,0,,428400
-132512,-263320,-1079728,0,-582960,-411840,0,-1412608,-2088,-769360,-254624,-1616040,-1213296,-474288,0,0,,428400
-134936,-250608,-1079728,0,-632928,-420480,0,-1357056,-2496,-912952,-272064,-1656240,-1228368,-466576,0,0,,428400
-155136,-314168,-1115920,0,-674568,-449280,0,-1491968,-2592,-1083720,-313920,-1744680,-1296192,-501280,0,0,,428400
-139784,-296008,-1103856,0,-671792,-417600,0,-1507840,-2856,-998336,-329616,-1567800,-1153008,-562976,0,0,,428400
-125240,-227000,-1085760,0,-660688,-354240,0,-1357056,-3120,-821000,-282528,-1374840,-1070112,-562976,0,0,,256
-134936,-225184,-1115920,0,-577408,-290880,0,-1238016,-3264,-853840,-200560,-1455240,-1175616,-547552,0,0,,0
-133320,-239712,-1103856,0,-524664,-322560,0,-1309440,-3384,-932656,-211024,-1455240,-1160544,-578400,0,0,,288
-127664,-228816,-1067664,0,-524664,-377280,0,-1372928,-3576,-866976,-273808,-1270320,-1070112,-616960,0,0,,304
-143016,-241528,-1164176,0,-444160,-325440,0,-1309440,-3744,-873544,-240672,-1390920,-1318800,-601536,0,0,,160
-145440,-279664,-1272752,0,-349776,-262080,0,-1476096,-3840,-972064,-151728,-1728600,-1665456,-593824,0,0,,504
-125240,-265136,-1194336,0,-277600,-239040,0,-1626880,-4008,-906384,-99408,-1784880,-1575024,-620816,0,0,,528
-112312,-228816,-1097824,0,-169336,-172800,0,-1507840,-4152,-814432,-87200,-1648200,-1333872,-601536,0,0,,552
-103424,-199760,-1134016,0,-127696,-63360,0,-1404672,-4320,-794728,-74992,-1575840,-1281120,-593824,0,0,,384
-95344,-159808,-1127984,0,-136024,11520,0,-1372928,-4344,-683072,5232,-1471320,-1175616,-643952,0,0,,0
-91304,-145280,-1055600,0,-94384,34560,0,-1372928,-4248,-551712,71504,-1415040,-1070112,-651664,0,0,,416
-77568,-152544,-1097824,0,-63848,43200,0,-1349120,-4392,-545144,40112,-1479360,-1341408,-663232,0,0,,432
-69488,-128936,-1140048,0,-36088,77760,0,-1230080,-4440,-551712,22672,-1374840,-1461984,-674800,0,0,,448
-72720,-94432,-1091792,0,16656,126720,0,-1166592,-4536,-499168,113360,-1222080,-1183152,-647808,0,0,,696
-75952,-112592,-1109888,0,-36088,112320,0,-1357056,-4728,-486032,155216,-1398960,-1228368,-670944,0,0,,240
-100192,-177968,-1248624,0,-185992,-11520,0,-1571328,-4728,-650232,29648,-1720560,-1597632,-728784,0,0,,0
-121200,-228816,-1296880,0,-258168,-155520,0,-1563392,-4824,-814432,-88944,-1704480,-1612704,-717216,0,0,,512
-105848,-217920,-1164176,0,-247064,-149760,0,-1420544,-4968,-748752,-64528,-1431120,-1296192,-678656,0,0,,0
-101808,-201576,-1134016,0,-247064,-103680,0,-1380864,-4920,-735616,-26160,-1431120,-1258512,-717216,0,0,,272
-117968,-217920,-1188304,0,-277600,-198720,0,-1333248,-4944,-827568,-76736,-1551720,-1394160,-724928,0,0,,840
-121200,-223368,-1115920,0,-333120,-288000,0,-1198336,-5184,-761888,-139520,-1463280,-1311264,-697936,0,0,,576
-129280,-237896,-1134016,0,-399744,-311040,0,-1412608,-5592,-847272,-198816,-1519560,-1326336,-778912,0,0,,0
-150288,-266952,-1284816,0,-441384,-322560,0,-1690368,-6504,-1155968,-258112,-1752720,-1507200,-929296,0,0,,0
-163216,-299640,-1314976,0,-502456,-360000,0,-1555456,-7488,-1326736,-272064,-1744680,-1597632,-1010272,0,0,,0
-169680,-337776,-1327040,0,-594064,-437760,0,-1587200,-8136,-1379280,-305200,-1744680,-1665456,-1060400,0,0,,960
-185840,-319616,-1387360,0,-566304,-432000,0,-1722112,-11928,-1543480,-333104,-1873320,-1861392,-1472992,0,0,,328
-201192,-266952,-1345136,0,-488576,-342720,0,-1491968,-15720,-1681408,-306944,-1817040,-1989504,-1870160,0,0,,0
-201192,-292376,-1296880,0,-566304,-374400,0,-1476096,-11448,-1543480,-315664,-1736640,-1891536,-1434432,0,0,,344
-171296,-310536,-1224496,0,-616272,-452160,0,-1650688,-4272,-1103424,-324384,-1696440,-1635312,-690224,0,0,,1056
-123624,-228816,-983216,0,-469144,-354240,0,-1341184,-2520,-696208,-254624,-1358760,-1235904,-512848,0,0,,0
-120392,-232448,-916864,0,-455264,-319680,0,-1150720,-3048,-729048,-259856,-1117560,-1107792,-597680,0,0,,368
-153520,-325064,-1158144,0,-669016,-463680,0,-1428480,-2760,-998336,-371472,-1382880,-1341408,-562976,0,0,,752
-160792,-312352,-1224496,0,-757848,-504000,0,-1547520,-3336,-1136264,-388912,-1672320,-1348944,-586112,0,0,,384
-143824,-257872,-1019408,0,-646808,-432000,0,-1420544,-3888,-1077152,-313920,-1527600,-1122864,-632384,0,0,,1176
-146248,-296008,-1001312,0,-599616,-420480,0,-1349120,-3744,-998336,-317408,-1358760,-1130400,-620816,0,0,,800
-152712,-335960,-1037504,0,-630152,-446400,0,-1301504,-3744,-958928,-374960,-1350720,-1017360,-593824,0,0,,408
-147864,-341408,-965120,0,-646808,-437760,0,-1396736,-3840,-972064,-373216,-1439160,-881712,-593824,0,0,,1248
-159984,-366832,-1103856,0,-694000,-469440,0,-1603072,-3864,-1123128,-366240,-1640160,-1250976,-667088,0,0,,848
-169680,-357752,-1266720,0,-730088,-527040,0,-1603072,-3696,-1234784,-380192,-1656240,-1484592,-694080,0,0,,1296
-167256,-343224,-1248624,0,-735640,-538560,0,-1523712,-3840,-1228216,-369728,-1567800,-1401696,-647808,0,0,,880
